Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-11-18_15-35-14.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2013-11-18
Date Created,"Monday, November 18, 2013 2:35:13 PM"
Date Last Modified,"Monday, November 18, 2013 4:45:26 PM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,CC1_H3K27ac_ChIP
Number of Events,2121
 
Time,Value
79.8,194.8387
79.85,193.2279
79.9,192.9076
79.95,193.2349
80,194.2379
80.05,195.3163
80.1,195.6893
80.15,195.6629
80.2,195.5995
80.25,195.5937
80.3,195.1094
80.35,194.4674
80.4,194.0442
80.45,193.5495
80.5,193.0453
80.55,193.266
80.6,193.6986
80.65,193.6438
80.7,193.1902
80.75,192.4616
80.8,192.1613
80.85,192.1759
80.9,192.4143
80.95,192.6829
81,192.6364
81.05,192.5031
81.1,191.3728
81.15,189.853
81.2,189.5118
81.25,188.7863
81.3,188.2917
81.35,187.7786
81.4,188.3465
81.45,188.9986
81.5,189.7569
81.55,190.2475
81.6,190.4389
81.65,189.7619
81.7,187.7467
81.75,185.9617
81.8,186.0202
81.85,186.6157
81.9,187.599
81.95,188.1832
82,188.3821
82.05,188.1083
82.1,187.6144
82.15,187.3619
82.2,186.5914
82.25,185.4128
82.3,184.781
82.35,184.8485
82.4,185.6425
82.45,186.1512
82.5,186.0866
82.55,186.187
82.6,186.5811
82.65,186.4085
82.7,185.6101
82.75,185.4243
82.8,185.3879
82.85,185.2437
82.9,185.8908
82.95,186.2031
83,185.0276
83.05,183.1118
83.1,182.067
83.15,182.1077
83.2,182.1776
83.25,182.5617
83.3,183.0703
83.35,182.2527
83.4,181.8453
83.45,181.0678
83.5,180.4919
83.55,180.074
83.6,180.0701
83.65,180.0307
83.7,180.4044
83.75,180.1696
83.8,180.034
83.85,179.8071
83.9,178.4243
83.95,176.8254
84,175.5558
84.05,175.6125
84.1,176.4779
84.15,177.8423
84.2,179.3022
84.25,180.4047
84.3,180.4046
84.35,179.661
84.4,178.143
84.45,176.9529
84.5,176.1703
84.55,175.2144
84.6,174.5019
84.65,173.9916
84.7,173.6467
84.75,173.7763
84.8,174.0957
84.85,174.3301
84.9,174.0221
84.95,173.7958
85,173.5438
85.05,173.8076
85.1,175.0659
85.15,176.3469
85.2,176.6022
85.25,175.9481
85.3,174.3468
85.35,171.8059
85.4,169.9752
85.45,170.3943
85.5,172.3436
85.55,173.7069
85.6,173.6374
85.65,172.8678
85.7,171.2446
85.75,169.211
85.8,168.8401
85.85,169.8745
85.9,171.4987
85.95,171.8871
86,171.352
86.05,170.6536
86.1,169.5694
86.15,167.8018
86.2,167.3447
86.25,166.4986
86.3,165.3582
86.35,165.3481
86.4,166.3222
86.45,167.7696
86.5,168.2838
86.55,168.5664
86.6,169.1615
86.65,168.5035
86.7,167.7059
86.75,166.9721
86.8,165.6672
86.85,164.3466
86.9,163.5157
86.95,163.2904
87,163.5465
87.05,163.8634
87.1,164.8556
87.15,165.3662
87.2,164.6698
87.25,162.951
87.3,161.135
87.35,160.6462
87.4,160.8909
87.45,161.1763
87.5,161.0426
87.55,160.0591
87.6,159.244
87.65,158.4691
87.7,158.1465
87.75,157.972
87.8,157.9404
87.85,157.4917
87.9,157.2271
87.95,157.8513
88,158.2577
88.05,158.2734
88.1,157.8298
88.15,156.9624
88.2,155.5634
88.25,153.7015
88.3,152.7554
88.35,152.9919
88.4,152.983
88.45,153.0448
88.5,152.7139
88.55,152.0828
88.6,151.4492
88.65,150.8768
