Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-12-03_10-55-45.xad
Data File Path,C:\Users\Laura\Documents\ARTICLE\05_different cells\adipocytes mouse\shearing
Date Created,"Tuesday, December 03, 2013 9:55:45 AM"
Date Last Modified,"Tuesday, December 03, 2013 10:37:03 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,+
Number of Events,2121
 
Time,Value
79.45,34.45179
79.5,34.52598
79.55,34.65665
79.6,34.19461
79.65,33.899
79.7,33.75862
79.75,33.36366
79.8,32.81096
79.85,32.36975
79.9,31.76832
79.95,31.44039
80,31.67172
80.05,32.26886
80.1,32.59752
80.15,32.83355
80.2,32.9268
80.25,32.71062
80.3,32.42632
80.35,32.1034
80.4,32.0167
80.45,32.07257
80.5,32.08208
80.55,31.83801
80.6,31.62077
80.65,31.62621
80.7,31.73842
80.75,31.84841
80.8,32.05595
80.85,31.90981
80.9,31.50599
80.95,31.3064
81,31.78359
81.05,31.91826
81.1,31.85822
81.15,31.69751
81.2,31.18052
81.25,30.62386
81.3,30.45515
81.35,30.60112
81.4,30.71461
81.45,31.15943
81.5,31.44756
81.55,31.2842
81.6,30.80204
81.65,30.11949
81.7,29.71504
81.75,29.66516
81.8,30.07423
81.85,30.46145
81.9,30.48614
81.95,30.60544
82,30.66611
82.05,30.38491
82.1,30.03989
82.15,29.49847
82.2,28.93582
82.25,28.51022
82.3,28.51247
82.35,28.62086
82.4,28.36694
82.45,28.4713
82.5,28.57063
82.55,28.4398
82.6,28.40645
82.65,28.52012
82.7,28.18278
82.75,27.71416
82.8,27.59893
82.85,27.65105
82.9,27.54412
82.95,27.30967
83,27.1932
83.05,27.24702
83.1,27.57669
83.15,28.20748
83.2,28.81632
83.25,28.64637
83.3,27.42099
83.35,26.11382
83.4,25.52848
83.45,25.54986
83.5,25.81927
83.55,25.88575
83.6,25.78662
83.65,25.55499
83.7,25.26154
83.75,25.18496
83.8,25.16525
83.85,25.07253
83.9,25.08531
83.95,25.34776
84,25.68162
84.05,25.28702
84.1,24.67883
84.15,24.41789
84.2,24.22163
84.25,23.97159
84.3,24.01941
